Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1448318820,11/23/2015 2:47 PM,60.8 °F,51.8 °F,72%,29.93 in,7.0 mi,North,12.7 mph,  -,N/A,	 ,Partly Cloudy
1448322420,11/23/2015 3:47 PM,59.0 °F,51.8 °F,77%,29.93 in,7.0 mi,North,12.7 mph,  -,N/A,	 ,Partly Cloudy
1448326020,11/23/2015 4:47 PM,55.4 °F,46.4 °F,72%,29.94 in,7.0 mi,NNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1448329620,11/23/2015 5:47 PM,53.6 °F,46.4 °F,77%,29.96 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1448333220,11/23/2015 6:47 PM,51.8 °F,46.4 °F,82%,29.96 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1448336820,11/23/2015 7:47 PM,51.8 °F,46.4 °F,82%,29.95 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1448340420,11/23/2015 8:47 PM,50.0 °F,46.4 °F,87%,29.96 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Scattered Clouds
1448203620,11/22/2015 6:47 AM,42.8 °F,41.0 °F,93%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1448207220,11/22/2015 7:47 AM,46.4 °F,44.6 °F,93%,30.02 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1448210820,11/22/2015 8:47 AM,55.4 °F,50.0 °F,82%,30.03 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1448214420,11/22/2015 9:47 AM,59.0 °F,51.8 °F,77%,30.02 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1448218020,11/22/2015 10:47 AM,60.8 °F,50.0 °F,68%,30.01 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1448221620,11/22/2015 11:47 AM,60.8 °F,50.0 °F,68%,29.99 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1448225220,11/22/2015 12:47 PM,66.2 °F,51.8 °F,60%,29.97 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Scattered Clouds
1448232420,11/22/2015 2:47 PM,66.2 °F,53.6 °F,64%,29.93 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1448236020,11/22/2015 3:47 PM,64.4 °F,53.6 °F,68%,29.93 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1448239620,11/22/2015 4:47 PM,62.6 °F,51.8 °F,68%,29.91 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1448243400,11/22/2015 5:50 PM,59.0 °F,50.0 °F,72%,29.91 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1448246820,11/22/2015 6:47 PM,57.2 °F,48.2 °F,72%,29.91 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Scattered Clouds
1448254020,11/22/2015 8:47 PM,51.8 °F,48.2 °F,88%,29.92 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1448117220,11/21/2015 6:47 AM,44.6 °F,42.8 °F,93%,30.09 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1448120820,11/21/2015 7:47 AM,50.0 °F,46.4 °F,87%,30.10 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1448128020,11/21/2015 9:47 AM,59.0 °F,55.4 °F,88%,30.12 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Partly Cloudy
1448135220,11/21/2015 11:47 AM,64.4 °F,53.6 °F,68%,30.07 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Scattered Clouds
1448142420,11/21/2015 1:47 PM,71.6 °F,50.0 °F,46%,30.03 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1448146020,11/21/2015 2:47 PM,71.6 °F,50.0 °F,46%,30.02 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Scattered Clouds
1448149620,11/21/2015 3:47 PM,71.6 °F,50.0 °F,46%,30.01 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1448153400,11/21/2015 4:50 PM,64.4 °F,53.6 °F,68%,30.01 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1448167620,11/21/2015 8:47 PM,53.6 °F,48.2 °F,82%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1448031360,11/20/2015 6:56 AM,46.4 °F,44.6 °F,93%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1448034420,11/20/2015 7:47 AM,51.8 °F,50.0 °F,94%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1448038020,11/20/2015 8:47 AM,62.6 °F,53.6 °F,72%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1448041620,11/20/2015 9:47 AM,64.4 °F,55.4 °F,73%,30.13 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Scattered Clouds
1448045220,11/20/2015 10:47 AM,66.2 °F,53.6 °F,64%,30.12 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Scattered Clouds
1448048820,11/20/2015 11:47 AM,68.0 °F,55.4 °F,64%,30.09 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Scattered Clouds
1448052420,11/20/2015 12:47 PM,68.0 °F,53.6 °F,60%,30.07 in,10.0 mi,NNW,10.4 mph,  -,N/A,	 ,Scattered Clouds
1448056020,11/20/2015 1:47 PM,71.6 °F,51.8 °F,50%,30.05 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Scattered Clouds
1448059620,11/20/2015 2:47 PM,71.6 °F,53.6 °F,53%,30.04 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Partly Cloudy
1448063220,11/20/2015 3:47 PM,66.2 °F,57.2 °F,73%,30.04 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Partly Cloudy
1448066820,11/20/2015 4:47 PM,60.8 °F,55.4 °F,82%,30.04 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Partly Cloudy
1448070420,11/20/2015 5:47 PM,57.2 °F,55.4 °F,94%,30.05 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Clear
1448074020,11/20/2015 6:47 PM,55.4 °F,53.6 °F,94%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1448081220,11/20/2015 8:47 PM,51.8 °F,50.0 °F,94%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447944420,11/19/2015 6:47 AM,42.8 °F,42.8 °F,100%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,Fog,Shallow Fog
1447948020,11/19/2015 7:47 AM,50.0 °F,48.2 °F,94%,30.19 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447951620,11/19/2015 8:47 AM,53.6 °F,51.8 °F,94%,30.19 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447958820,11/19/2015 10:47 AM,62.6 °F,50.0 °F,63%,30.18 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1447962420,11/19/2015 11:47 AM,64.4 °F,48.2 °F,56%,30.16 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1447966020,11/19/2015 12:47 PM,64.4 °F,50.0 °F,59%,30.14 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1447969620,11/19/2015 1:47 PM,66.2 °F,48.2 °F,52%,30.12 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Clear
1447984020,11/19/2015 5:47 PM,59.0 °F,53.6 °F,82%,30.11 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1447987620,11/19/2015 6:47 PM,57.2 °F,53.6 °F,88%,30.12 in,10.0 mi,NNE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1447991220,11/19/2015 7:47 PM,55.4 °F,53.6 °F,94%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1447858020,11/18/2015 6:47 AM,42.8 °F,42.8 °F,100%,30.27 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447861620,11/18/2015 7:47 AM,48.2 °F,46.4 °F,93%,30.29 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447865220,11/18/2015 8:47 AM,53.6 °F,50.0 °F,88%,30.29 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447868820,11/18/2015 9:47 AM,59.0 °F,51.8 °F,77%,30.28 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1447872420,11/18/2015 10:47 AM,59.0 °F,51.8 °F,77%,30.25 in,10.0 mi,NE,6.9 mph,  -,N/A,	 ,Scattered Clouds
1447876200,11/18/2015 11:50 AM,60.8 °F,50.0 °F,68%,30.22 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Scattered Clouds
1447879620,11/18/2015 12:47 PM,62.6 °F,51.8 °F,68%,30.19 in,10.0 mi,NNE,8.1 mph,  -,N/A,	 ,Scattered Clouds
1447883220,11/18/2015 1:47 PM,66.2 °F,55.4 °F,68%,30.16 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1447886820,11/18/2015 2:47 PM,68.0 °F,55.4 °F,64%,30.14 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1447890420,11/18/2015 3:47 PM,66.2 °F,55.4 °F,68%,30.14 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1447894020,11/18/2015 4:47 PM,62.6 °F,53.6 °F,72%,30.14 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1447897620,11/18/2015 5:47 PM,59.0 °F,51.8 °F,77%,30.14 in,10.0 mi,NW,4.6 mph,  -,N/A,	 ,Scattered Clouds
1447901220,11/18/2015 6:47 PM,55.4 °F,53.6 °F,94%,30.15 in,10.0 mi,NW,4.6 mph,  -,N/A,	 ,Scattered Clouds
1447904820,11/18/2015 7:47 PM,51.8 °F,50.0 °F,94%,30.16 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1447908720,11/18/2015 8:52 PM,53.6 °F,51.8 °F,94%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447771620,11/17/2015 6:47 AM,41.0 °F,39.2 °F,93%,30.34 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1447775220,11/17/2015 7:47 AM,48.2 °F,46.4 °F,93%,30.36 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447778820,11/17/2015 8:47 AM,53.6 °F,46.4 °F,77%,30.36 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447782420,11/17/2015 9:47 AM,57.2 °F,44.6 °F,63%,30.35 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447786020,11/17/2015 10:47 AM,59.0 °F,48.2 °F,67%,30.35 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447789620,11/17/2015 11:47 AM,60.8 °F,46.4 °F,59%,30.34 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1447793220,11/17/2015 12:47 PM,64.4 °F,48.2 °F,56%,30.32 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Clear
1447800420,11/17/2015 2:47 PM,64.4 °F,51.8 °F,64%,30.29 in,30.0 mi,NW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1447804020,11/17/2015 3:47 PM,62.6 °F,51.8 °F,68%,30.29 in,30.0 mi,NW,10.4 mph,  -,N/A,	 ,Scattered Clouds
1447807620,11/17/2015 4:47 PM,59.0 °F,51.8 °F,77%,30.28 in,30.0 mi,NW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1447811220,11/17/2015 5:47 PM,59.0 °F,51.8 °F,77%,30.28 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Clear
1447814820,11/17/2015 6:47 PM,55.4 °F,51.8 °F,88%,30.29 in,10.0 mi,NW,4.6 mph,  -,N/A,	 ,Clear
1447818420,11/17/2015 7:47 PM,51.8 °F,48.2 °F,88%,30.29 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447822020,11/17/2015 8:47 PM,50.0 °F,48.2 °F,94%,30.29 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447688820,11/16/2015 7:47 AM,50.0 °F,35.6 °F,58%,30.24 in,30.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1447692420,11/16/2015 8:47 AM,51.8 °F,37.4 °F,58%,30.26 in,30.0 mi,NNW,11.5 mph,207.1 mph,N/A,	 ,Clear
1447696020,11/16/2015 9:47 AM,53.6 °F,35.6 °F,51%,30.26 in,30.0 mi,NW,23.0 mph,31.1 mph,N/A,	 ,Clear
1447699620,11/16/2015 10:47 AM,55.4 °F,33.8 °F,44%,30.27 in,30.0 mi,NW,20.7 mph,28.8 mph,N/A,	 ,Clear
1447703220,11/16/2015 11:47 AM,57.2 °F,33.8 °F,41%,30.26 in,30.0 mi,NNW,19.6 mph,27.6 mph,N/A,	 ,Clear
1447706820,11/16/2015 12:47 PM,59.0 °F,33.8 °F,39%,30.25 in,30.0 mi,NNW,18.4 mph,29.9 mph,N/A,	 ,Clear
1447710420,11/16/2015 1:47 PM,60.8 °F,32.0 °F,34%,30.25 in,30.0 mi,NNW,20.7 mph,29.9 mph,N/A,	 ,Clear
1447714020,11/16/2015 2:47 PM,60.8 °F,32.0 °F,34%,30.26 in,30.0 mi,NNW,17.3 mph,24.2 mph,N/A,	 ,Clear
1447717620,11/16/2015 3:47 PM,60.8 °F,33.8 °F,36%,30.27 in,30.0 mi,NW,12.7 mph,24.2 mph,N/A,	 ,Clear
1447721220,11/16/2015 4:47 PM,59.0 °F,37.4 °F,45%,30.28 in,30.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1447724820,11/16/2015 5:47 PM,55.4 °F,41.0 °F,58%,30.30 in,30.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1447728420,11/16/2015 6:47 PM,53.6 °F,41.0 °F,62%,30.31 in,30.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1447735620,11/16/2015 8:47 PM,48.2 °F,39.2 °F,71%,30.32 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1447602420,11/15/2015 7:47 AM,53.6 °F,51.8 °F,94%,29.84 in,7.0 mi,Variable,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1447606020,11/15/2015 8:47 AM,55.4 °F,50.0 °F,82%,29.86 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Partly Cloudy
1447609620,11/15/2015 9:47 AM,57.2 °F,48.2 °F,72%,29.87 in,10.0 mi,West,15.0 mph,23.0 mph,N/A,	 ,Partly Cloudy
1447613220,11/15/2015 10:47 AM,59.0 °F,44.6 °F,59%,29.90 in,10.0 mi,NW,16.1 mph,25.3 mph,N/A,	 ,Scattered Clouds
1447616820,11/15/2015 11:47 AM,60.8 °F,44.6 °F,55%,29.90 in,10.0 mi,NW,11.5 mph,28.8 mph,N/A,	 ,Scattered Clouds
1447620420,11/15/2015 12:47 PM,59.0 °F,42.8 °F,55%,29.91 in,10.0 mi,WNW,17.3 mph,28.8 mph,N/A,	 ,Scattered Clouds
1447624020,11/15/2015 1:47 PM,59.0 °F,42.8 °F,55%,29.91 in,10.0 mi,WNW,17.3 mph,28.8 mph,N/A,	 ,Scattered Clouds
1447627620,11/15/2015 2:47 PM,59.0 °F,42.8 °F,55%,29.93 in,10.0 mi,WNW,20.7 mph,34.5 mph,N/A,	 ,Scattered Clouds
1447631220,11/15/2015 3:47 PM,59.0 °F,42.8 °F,55%,29.95 in,10.0 mi,NW,23.0 mph,29.9 mph,N/A,	 ,Scattered Clouds
1447634820,11/15/2015 4:47 PM,55.4 °F,41.0 °F,58%,29.96 in,10.0 mi,WNW,19.6 mph,26.5 mph,N/A,	 ,Scattered Clouds
1447638420,11/15/2015 5:47 PM,53.6 °F,42.8 °F,67%,29.99 in,10.0 mi,WNW,17.3 mph,25.3 mph,N/A,	 ,Scattered Clouds
1447642020,11/15/2015 6:47 PM,53.6 °F,41.0 °F,62%,30.00 in,10.0 mi,WNW,17.3 mph,23.0 mph,N/A,	 ,Scattered Clouds
1447645620,11/15/2015 7:47 PM,53.6 °F,42.8 °F,67%,30.02 in,10.0 mi,NW,17.3 mph,23.0 mph,N/A,	 ,Scattered Clouds
1447649220,11/15/2015 8:47 PM,51.8 °F,39.2 °F,62%,30.05 in,10.0 mi,NW,19.6 mph,  -,N/A,	 ,Partly Cloudy
1447512420,11/14/2015 6:47 AM,39.2 °F,32.0 °F,75%,29.97 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447516020,11/14/2015 7:47 AM,44.6 °F,32.0 °F,61%,29.97 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1447519620,11/14/2015 8:47 AM,53.6 °F,32.0 °F,44%,29.98 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447523220,11/14/2015 9:47 AM,55.4 °F,30.2 °F,38%,29.97 in,10.0 mi,NNE,4.6 mph,  -,N/A,	 ,Clear
1447526820,11/14/2015 10:47 AM,39.2 °F,33.8 °F,81%,29.96 in,10.0 mi,NNE,6.9 mph,  -,N/A,	 ,Clear
1447530420,11/14/2015 11:47 AM,  -,  -,N/A%,29.92 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1447534200,11/14/2015 12:50 PM,62.6 °F,32.0 °F,32%,29.90 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Clear
1447537800,11/14/2015 1:50 PM,62.6 °F,32.0 °F,32%,29.88 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Clear
1447555620,11/14/2015 6:47 PM,55.4 °F,32.0 °F,41%,29.88 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1447559220,11/14/2015 7:47 PM,53.6 °F,32.0 °F,44%,29.88 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1447562820,11/14/2015 8:47 PM,50.0 °F,44.6 °F,82%,29.88 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447426020,11/13/2015 6:47 AM,41.0 °F,32.0 °F,70%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447429620,11/13/2015 7:47 AM,44.6 °F,32.0 °F,61%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447433220,11/13/2015 8:47 AM,51.8 °F,32.0 °F,47%,30.13 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1447436820,11/13/2015 9:47 AM,53.6 °F,30.2 °F,41%,30.13 in,10.0 mi,ENE,5.8 mph,  -,N/A,	 ,Clear
1447440420,11/13/2015 10:47 AM,59.0 °F,30.2 °F,34%,30.11 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Clear
1447444020,11/13/2015 11:47 AM,59.0 °F,30.2 °F,34%,30.09 in,10.0 mi,NNE,5.8 mph,  -,N/A,	 ,Clear
1447447620,11/13/2015 12:47 PM,66.2 °F,28.4 °F,24%,30.06 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Clear
1447454820,11/13/2015 2:47 PM,66.2 °F,26.6 °F,23%,30.03 in,10.0 mi,NNW,10.4 mph,  -,N/A,	 ,Clear
1447458420,11/13/2015 3:47 PM,66.2 °F,28.4 °F,24%,30.02 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
1447462020,11/13/2015 4:47 PM,64.4 °F,28.4 °F,26%,30.02 in,10.0 mi,North,  -,  -,N/A,	 ,Clear
1447465620,11/13/2015 5:47 PM,59.0 °F,28.4 °F,31%,30.02 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447469220,11/13/2015 6:47 PM,53.6 °F,28.4 °F,38%,30.02 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447476420,11/13/2015 8:47 PM,  -,  -,N/A%,30.02 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447339620,11/12/2015 6:47 AM,39.2 °F,37.4 °F,93%,30.27 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447343220,11/12/2015 7:47 AM,44.6 °F,41.0 °F,87%,30.28 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447346820,11/12/2015 8:47 AM,51.8 °F,44.6 °F,76%,30.28 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447350420,11/12/2015 9:47 AM,55.4 °F,46.4 °F,72%,30.27 in,30.0 mi,NNE,4.6 mph,  -,N/A,	 ,Clear
1447354020,11/12/2015 10:47 AM,57.2 °F,48.2 °F,72%,30.26 in,30.0 mi,NNE,8.1 mph,  -,N/A,	 ,Clear
1447357620,11/12/2015 11:47 AM,60.8 °F,44.6 °F,55%,30.24 in,30.0 mi,NNE,8.1 mph,  -,N/A,	 ,Clear
1447361220,11/12/2015 12:47 PM,64.4 °F,41.0 °F,42%,30.21 in,30.0 mi,NW,6.9 mph,  -,N/A,	 ,Clear
1447364820,11/12/2015 1:47 PM,64.4 °F,41.0 °F,42%,30.18 in,30.0 mi,North,8.1 mph,  -,N/A,	 ,Clear
1447368420,11/12/2015 2:47 PM,66.2 °F,41.0 °F,40%,30.16 in,30.0 mi,NNW,10.4 mph,  -,N/A,	 ,Clear
1447372020,11/12/2015 3:47 PM,66.2 °F,42.8 °F,43%,30.14 in,30.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
1447375620,11/12/2015 4:47 PM,60.8 °F,46.4 °F,59%,30.14 in,30.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
1447379220,11/12/2015 5:47 PM,55.4 °F,46.4 °F,72%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447382820,11/12/2015 6:47 PM,53.6 °F,48.2 °F,82%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447386420,11/12/2015 7:47 PM,50.0 °F,44.6 °F,82%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447390020,11/12/2015 8:47 PM,48.2 °F,42.8 °F,82%,30.15 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447253220,11/11/2015 6:47 AM,37.4 °F,37.4 °F,100%,30.40 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447256820,11/11/2015 7:47 AM,42.8 °F,41.0 °F,93%,30.41 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447260420,11/11/2015 8:47 AM,50.0 °F,42.8 °F,76%,30.42 in,30.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1447264020,11/11/2015 9:47 AM,53.6 °F,44.6 °F,72%,30.42 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447267620,11/11/2015 10:47 AM,55.4 °F,44.6 °F,67%,30.41 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447271220,11/11/2015 11:47 AM,57.2 °F,46.4 °F,67%,30.39 in,30.0 mi,NNE,6.9 mph,  -,N/A,	 ,Clear
1447275300,11/11/2015 12:55 PM,60.8 °F,46.4 °F,59%,30.36 in,30.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1447278420,11/11/2015 1:47 PM,62.6 °F,46.4 °F,55%,30.34 in,30.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1447282020,11/11/2015 2:47 PM,64.4 °F,42.8 °F,45%,30.32 in,30.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1447285800,11/11/2015 3:50 PM,62.6 °F,41.0 °F,45%,30.31 in,30.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1447289700,11/11/2015 4:55 PM,57.2 °F,42.8 °F,59%,30.31 in,30.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1447292820,11/11/2015 5:47 PM,53.6 °F,46.4 °F,77%,30.30 in,30.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1447296420,11/11/2015 6:47 PM,51.8 °F,46.4 °F,82%,30.31 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447300020,11/11/2015 7:47 PM,  -,  -,N/A%,30.31 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447303620,11/11/2015 8:47 PM,50.0 °F,42.8 °F,76%,30.32 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447166820,11/10/2015 6:47 AM,41.0 °F,41.0 °F,100%,30.16 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1447170420,11/10/2015 7:47 AM,48.2 °F,44.6 °F,87%,30.19 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1447174020,11/10/2015 8:47 AM,53.6 °F,46.4 °F,77%,30.22 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1447177620,11/10/2015 9:47 AM,55.4 °F,46.4 °F,72%,30.23 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1447181280,11/10/2015 10:48 AM,57.2 °F,46.4 °F,67%,30.25 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1447184820,11/10/2015 11:47 AM,57.2 °F,46.4 °F,67%,30.24 in,30.0 mi,NNW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1447188420,11/10/2015 12:47 PM,59.0 °F,44.6 °F,59%,30.23 in,30.0 mi,NW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1447192020,11/10/2015 1:47 PM,60.8 °F,44.6 °F,55%,30.23 in,30.0 mi,NNW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1447195620,11/10/2015 2:47 PM,60.8 °F,44.6 °F,55%,30.23 in,30.0 mi,NNW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1447199220,11/10/2015 3:47 PM,60.8 °F,44.6 °F,55%,30.24 in,30.0 mi,NNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1447202820,11/10/2015 4:47 PM,57.2 °F,44.6 °F,63%,30.25 in,30.0 mi,NNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1447206420,11/10/2015 5:47 PM,55.4 °F,42.8 °F,63%,30.27 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447210020,11/10/2015 6:47 PM,51.8 °F,42.8 °F,71%,30.30 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1447213500,11/10/2015 7:45 PM,51.8 °F,42.8 °F,71%,30.30 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447217100,11/10/2015 8:45 PM,46.4 °F,42.8 °F,87%,30.32 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1447080420,11/9/2015 6:47 AM,48.2 °F,46.4 °F,93%,29.94 in,15.0 mi,SSE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1447089600,11/9/2015 9:20 AM,50.0 °F,94%,29.97 in,4.0 mi,SSW,9.2 mph,  -,N/A,Rain,"	,",Thunderstorm
1447094820,11/9/2015 10:47 AM,53.6 °F,51.8 °F,94%,29.96 in,10.0 mi,SSE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
