Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1488030960,2/25/2017 6:56 AM,  -,  -,N/A%,		-,  -,NNW,4.6 mph,  -,N/A,	 ,Overcast
1488033780,2/25/2017 7:43 AM,  -,  -,N/A%,		-,  -,North,4.6 mph,  -,N/A,	 ,Scattered Clouds
1488034560,2/25/2017 7:56 AM,  -,  -,N/A%,		-,  -,NW,3.5 mph,  -,N/A,	 ,Unknown
1488038160,2/25/2017 8:56 AM,  -,  -,N/A%,29.92 in,  -,NE,3.5 mph,  -,N/A,	 ,Clear
1487922960,2/24/2017 12:56 AM,  -,  -,N/A%,		-,  -,North,20.7 mph,  -,N/A,	 ,Clear
1487926560,2/24/2017 1:56 AM,1.0 °F,  -,N/A%,		-,  -,North,20.7 mph,27.6 mph,N/A,	 ,Clear
1487930160,2/24/2017 2:56 AM,1.0 °F,  -,N/A%,		-,  -,North,19.6 mph,29.9 mph,N/A,	 ,Clear
1487933760,2/24/2017 3:56 AM,  -,  -,N/A%,		-,  -,North,17.3 mph,  -,N/A,	 ,Clear
1487937360,2/24/2017 4:56 AM,  -,  -,N/A%,		-,  -,North,11.5 mph,  -,N/A,	 ,Clear
1487940960,2/24/2017 5:56 AM,  -,  -,N/A%,		-,  -,NNE,6.9 mph,  -,N/A,	 ,Clear
1487944560,2/24/2017 6:56 AM,  -,  -,N/A%,		-,  -,North,3.5 mph,  -,0.00 in,Rain,Light Rain
1487948160,2/24/2017 7:56 AM,  -,  -,N/A%,		-,  -,NNE,8.1 mph,  -,0.00 in,Rain,Light Rain
1487951760,2/24/2017 8:56 AM,  -,  -,N/A%,		-,  -,North,11.5 mph,  -,0.00 in,	 ,Overcast
1487953260,2/24/2017 9:21 AM,  -,  -,N/A%,29.88 in,  -,North,13.8 mph,  -,N/A,	 ,Overcast
1487955360,2/24/2017 9:56 AM,  -,  -,N/A%,29.88 in,  -,NNE,12.7 mph,  -,N/A,	 ,Overcast
1487957340,2/24/2017 10:29 AM,  -,  -,N/A%,29.89 in,  -,NNE,11.5 mph,18.4 mph,N/A,	 ,Overcast
1487958960,2/24/2017 10:56 AM,  -,  -,N/A%,29.89 in,  -,North,11.5 mph,  -,N/A,	 ,Overcast
1487962560,2/24/2017 11:56 AM,  -,  -,N/A%,29.88 in,  -,NE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1487966160,2/24/2017 12:56 PM,  -,  -,N/A%,29.87 in,  -,NNE,9.2 mph,  -,N/A,	 ,Overcast
1487973360,2/24/2017 2:56 PM,  -,  -,N/A%,29.90 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487976960,2/24/2017 3:56 PM,  -,  -,N/A%,29.91 in,  -,NE,4.6 mph,  -,N/A,	 ,Scattered Clouds
1487980560,2/24/2017 4:56 PM,  -,  -,N/A%,29.92 in,  -,ENE,4.6 mph,  -,N/A,	 ,Partly Cloudy
1487984160,2/24/2017 5:56 PM,  -,  -,N/A%,29.95 in,  -,East,8.1 mph,  -,N/A,	 ,Overcast
1487987760,2/24/2017 6:56 PM,  -,  -,N/A%,29.97 in,  -,East,6.9 mph,  -,0.00 in,	 ,Mostly Cloudy
1487991360,2/24/2017 7:56 PM,  -,  -,N/A%,29.98 in,  -,East,9.2 mph,  -,0.00 in,	 ,Scattered Clouds
1487994960,2/24/2017 8:56 PM,  -,  -,N/A%,30.00 in,  -,East,8.1 mph,  -,N/A,	 ,Scattered Clouds
1487998560,2/24/2017 9:56 PM,  -,  -,N/A%,30.01 in,  -,SSE,4.6 mph,  -,N/A,	 ,Clear
1488002160,2/24/2017 10:56 PM,  -,  -,N/A%,		-,  -,ESE,5.8 mph,  -,N/A,	 ,Scattered Clouds
1488005760,2/24/2017 11:56 PM,  -,  -,N/A%,		-,  -,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1487836560,2/23/2017 12:56 AM,  -,  -,N/A%,29.63 in,  -,NNE,8.1 mph,  -,N/A,	 ,Clear
1487840160,2/23/2017 1:56 AM,1.0 °F,  -,N/A%,29.60 in,  -,North,5.8 mph,  -,N/A,	 ,Clear
1487843760,2/23/2017 2:56 AM,1.0 °F,  -,N/A%,29.58 in,  -,North,16.1 mph,  -,N/A,	 ,Clear
1487847360,2/23/2017 3:56 AM,  -,  -,N/A%,29.54 in,  -,North,8.1 mph,  -,N/A,	 ,Clear
1487850960,2/23/2017 4:56 AM,  -,  -,N/A%,29.52 in,  -,NNE,12.7 mph,  -,N/A,	 ,Clear
1487854560,2/23/2017 5:56 AM,  -,  -,N/A%,29.50 in,  -,NNE,8.1 mph,  -,N/A,	 ,Clear
1487858160,2/23/2017 6:56 AM,  -,  -,N/A%,29.51 in,  -,NE,11.5 mph,  -,N/A,	 ,Clear
1487861760,2/23/2017 7:56 AM,  -,  -,N/A%,29.49 in,  -,NNE,13.8 mph,  -,N/A,	 ,Clear
1487865360,2/23/2017 8:56 AM,  -,  -,N/A%,29.45 in,  -,NE,17.3 mph,  -,N/A,	 ,Clear
1487868960,2/23/2017 9:56 AM,  -,  -,N/A%,29.47 in,  -,NE,12.7 mph,  -,N/A,	 ,Clear
1487872560,2/23/2017 10:56 AM,  -,  -,N/A%,29.47 in,  -,NNE,10.4 mph,  -,N/A,	 ,Scattered Clouds
1487874540,2/23/2017 11:29 AM,  -,  -,N/A%,29.48 in,  -,North,15.0 mph,  -,0.00 in,	 ,Unknown
1487876160,2/23/2017 11:56 AM,  -,  -,N/A%,29.48 in,  -,North,12.7 mph,  -,0.00 in,	 ,Unknown
1487877120,2/23/2017 12:12 PM,  -,  -,N/A%,29.48 in,  -,North,12.7 mph,  -,0.00 in,	 ,Unknown
1487879760,2/23/2017 12:56 PM,  -,  -,N/A%,29.48 in,  -,North,5.8 mph,  -,0.00 in,	 ,Mostly Cloudy
1487883360,2/23/2017 1:56 PM,  -,  -,N/A%,29.48 in,  -,NNE,8.1 mph,  -,0.00 in,	 ,Unknown
1487885100,2/23/2017 2:25 PM,  -,  -,N/A%,29.50 in,  -,North,12.7 mph,  -,0.00 in,	 ,Mostly Cloudy
1487886960,2/23/2017 2:56 PM,  -,  -,N/A%,29.50 in,  -,NNE,15.0 mph,21.9 mph,0.00 in,	 ,Scattered Clouds
1487890560,2/23/2017 3:56 PM,  -,  -,N/A%,29.53 in,  -,NNE,17.3 mph,  -,0.00 in,	 ,Overcast
1487894160,2/23/2017 4:56 PM,  -,  -,N/A%,29.58 in,  -,North,  -,  -,0.00 in,	 ,Scattered Clouds
1487897760,2/23/2017 5:56 PM,  -,  -,N/A%,29.64 in,  -,NNE,16.1 mph,  -,N/A,	 ,Partly Cloudy
1487901360,2/23/2017 6:56 PM,  -,  -,N/A%,29.69 in,  -,NNE,13.8 mph,23.0 mph,N/A,	 ,Clear
1487904960,2/23/2017 7:56 PM,  -,  -,N/A%,29.70 in,  -,North,19.6 mph,25.3 mph,N/A,	 ,Clear
1487908560,2/23/2017 8:56 PM,  -,  -,N/A%,		-,  -,North,25.3 mph,35.7 mph,N/A,	 ,Clear
1487912160,2/23/2017 9:56 PM,  -,  -,N/A%,		-,  -,North,24.2 mph,33.4 mph,N/A,	 ,Clear
1487919360,2/23/2017 11:56 PM,  -,  -,N/A%,		-,  -,North,20.7 mph,31.1 mph,N/A,	 ,Clear
1487750160,2/22/2017 12:56 AM,  -,  -,N/A%,29.96 in,  -,West,10.4 mph,  -,N/A,	 ,Clear
1487753760,2/22/2017 1:56 AM,1.0 °F,  -,N/A%,29.94 in,  -,WNW,11.5 mph,  -,N/A,	 ,Clear
1487757360,2/22/2017 2:56 AM,1.0 °F,  -,N/A%,29.93 in,  -,West,4.6 mph,  -,N/A,	 ,Clear
1487760960,2/22/2017 3:56 AM,  -,  -,N/A%,29.93 in,  -,NNW,6.9 mph,  -,N/A,	 ,Clear
1487764560,2/22/2017 4:56 AM,  -,  -,N/A%,29.92 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487768160,2/22/2017 5:56 AM,  -,  -,N/A%,29.90 in,  -,West,11.5 mph,  -,N/A,	 ,Clear
1487771760,2/22/2017 6:56 AM,  -,  -,N/A%,29.90 in,  -,WNW,15.0 mph,  -,N/A,	 ,Clear
1487775360,2/22/2017 7:56 AM,  -,  -,N/A%,29.90 in,  -,WNW,13.8 mph,  -,N/A,	 ,Clear
1487778960,2/22/2017 8:56 AM,  -,  -,N/A%,29.91 in,  -,West,20.7 mph,33.4 mph,N/A,	 ,Clear
1487782560,2/22/2017 9:56 AM,  -,  -,N/A%,29.89 in,  -,West,27.6 mph,36.8 mph,N/A,	 ,Clear
1487786160,2/22/2017 10:56 AM,  -,  -,N/A%,29.88 in,  -,West,20.7 mph,32.2 mph,N/A,	 ,Clear
1487789760,2/22/2017 11:56 AM,  -,  -,N/A%,29.85 in,  -,West,17.3 mph,31.1 mph,N/A,	 ,Clear
1487793360,2/22/2017 12:56 PM,  -,  -,N/A%,29.81 in,  -,WSW,20.7 mph,32.2 mph,N/A,	 ,Clear
1487796960,2/22/2017 1:56 PM,  -,  -,N/A%,29.77 in,  -,WSW,20.7 mph,28.8 mph,N/A,	 ,Clear
1487800560,2/22/2017 2:56 PM,  -,  -,N/A%,29.74 in,  -,WSW,18.4 mph,26.5 mph,N/A,	 ,Clear
1487804160,2/22/2017 3:56 PM,  -,  -,N/A%,29.72 in,  -,North,  -,  -,N/A,	 ,Clear
1487807760,2/22/2017 4:56 PM,  -,  -,N/A%,29.71 in,  -,WSW,23.0 mph,28.8 mph,N/A,	 ,Clear
1487811360,2/22/2017 5:56 PM,  -,  -,N/A%,29.71 in,  -,SW,13.8 mph,  -,N/A,	 ,Clear
1487814960,2/22/2017 6:56 PM,  -,  -,N/A%,29.71 in,  -,SW,13.8 mph,  -,N/A,	 ,Clear
1487818560,2/22/2017 7:56 PM,  -,  -,N/A%,29.69 in,  -,SW,15.0 mph,  -,N/A,	 ,Clear
1487822160,2/22/2017 8:56 PM,  -,  -,N/A%,29.71 in,  -,NNW,11.5 mph,  -,N/A,	 ,Clear
1487825760,2/22/2017 9:56 PM,  -,  -,N/A%,29.69 in,  -,North,18.4 mph,  -,N/A,	 ,Clear
1487829360,2/22/2017 10:56 PM,  -,  -,N/A%,29.69 in,  -,North,8.1 mph,  -,N/A,	 ,Clear
1487832960,2/22/2017 11:56 PM,  -,  -,N/A%,29.66 in,  -,NNE,6.9 mph,  -,N/A,	 ,Clear
1487663760,2/21/2017 12:56 AM,  -,  -,N/A%,30.07 in,  -,South,3.5 mph,  -,N/A,	 ,Clear
1487667360,2/21/2017 1:56 AM,  -,  -,N/A%,30.06 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487670960,2/21/2017 2:56 AM,  -,  -,N/A%,30.07 in,  -,Variable,3.5 mph,  -,N/A,	 ,Clear
1487674560,2/21/2017 3:56 AM,  -,  -,N/A%,30.06 in,  -,NE,8.1 mph,  -,N/A,	 ,Clear
1487678160,2/21/2017 4:56 AM,  -,  -,N/A%,30.07 in,  -,North,11.5 mph,  -,N/A,	 ,Clear
1487681760,2/21/2017 5:56 AM,  -,  -,N/A%,30.09 in,  -,North,15.0 mph,  -,N/A,	 ,Clear
1487685360,2/21/2017 6:56 AM,  -,  -,N/A%,30.11 in,  -,North,  -,  -,N/A,	 ,Clear
1487688960,2/21/2017 7:56 AM,  -,  -,N/A%,30.13 in,  -,North,3.5 mph,  -,N/A,	 ,Clear
1487692560,2/21/2017 8:56 AM,  -,  -,N/A%,30.13 in,  -,WNW,11.5 mph,  -,N/A,	 ,Clear
1487696160,2/21/2017 9:56 AM,  -,  -,N/A%,30.13 in,  -,NW,12.7 mph,  -,N/A,	 ,Clear
1487699760,2/21/2017 10:56 AM,  -,  -,N/A%,30.13 in,  -,SW,9.2 mph,  -,N/A,	 ,Clear
1487703360,2/21/2017 11:56 AM,  -,  -,N/A%,30.11 in,  -,West,16.1 mph,25.3 mph,N/A,	 ,Clear
1487706960,2/21/2017 12:56 PM,  -,  -,N/A%,30.07 in,  -,NW,19.6 mph,29.9 mph,N/A,	 ,Clear
1487710560,2/21/2017 1:56 PM,  -,  -,N/A%,30.06 in,  -,Variable,3.5 mph,  -,N/A,	 ,Clear
1487714160,2/21/2017 2:56 PM,  -,  -,N/A%,30.05 in,  -,North,  -,  -,N/A,	 ,Clear
1487717760,2/21/2017 3:56 PM,  -,  -,N/A%,30.04 in,  -,WSW,17.3 mph,25.3 mph,N/A,	 ,Clear
1487721360,2/21/2017 4:56 PM,  -,  -,N/A%,30.05 in,  -,WSW,20.7 mph,28.8 mph,N/A,	 ,Clear
1487724960,2/21/2017 5:56 PM,  -,  -,N/A%,30.05 in,  -,West,15.0 mph,  -,N/A,	 ,Clear
1487728560,2/21/2017 6:56 PM,  -,  -,N/A%,30.06 in,  -,West,15.0 mph,  -,N/A,	 ,Clear
1487732160,2/21/2017 7:56 PM,  -,  -,N/A%,30.06 in,  -,West,17.3 mph,  -,N/A,	 ,Clear
1487735760,2/21/2017 8:56 PM,  -,  -,N/A%,30.04 in,  -,West,20.7 mph,28.8 mph,N/A,	 ,Clear
1487739360,2/21/2017 9:56 PM,  -,  -,N/A%,30.01 in,  -,West,18.4 mph,26.5 mph,N/A,	 ,Clear
1487742960,2/21/2017 10:56 PM,  -,  -,N/A%,30.00 in,  -,West,12.7 mph,  -,N/A,	 ,Clear
1487746560,2/21/2017 11:56 PM,  -,  -,N/A%,29.98 in,  -,West,12.7 mph,  -,N/A,	 ,Clear
1487577360,2/20/2017 12:56 AM,  -,  -,N/A%,29.75 in,  -,North,11.5 mph,  -,N/A,	 ,Scattered Clouds
1487580960,2/20/2017 1:56 AM,  -,  -,N/A%,29.79 in,  -,North,19.6 mph,27.6 mph,N/A,	 ,Scattered Clouds
1487584560,2/20/2017 2:56 AM,  -,  -,N/A%,29.83 in,  -,North,9.2 mph,  -,N/A,	 ,Clear
1487588160,2/20/2017 3:56 AM,  -,  -,N/A%,29.89 in,  -,NNE,6.9 mph,  -,N/A,	 ,Clear
1487591760,2/20/2017 4:56 AM,  -,  -,N/A%,29.92 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487595360,2/20/2017 5:56 AM,  -,  -,N/A%,29.94 in,  -,NE,5.8 mph,  -,N/A,	 ,Clear
1487598960,2/20/2017 6:56 AM,  -,  -,N/A%,29.96 in,  -,NNW,9.2 mph,  -,N/A,	 ,Clear
1487602560,2/20/2017 7:56 AM,  -,  -,N/A%,30.00 in,  -,NNW,4.6 mph,  -,N/A,	 ,Clear
1487606160,2/20/2017 8:56 AM,  -,  -,N/A%,30.02 in,  -,NNW,15.0 mph,  -,N/A,	 ,Clear
1487609760,2/20/2017 9:56 AM,  -,  -,N/A%,30.03 in,  -,North,19.6 mph,  -,N/A,	 ,Clear
1487613360,2/20/2017 10:56 AM,  -,  -,N/A%,30.04 in,  -,NNW,17.3 mph,20.7 mph,N/A,	 ,Clear
1487616960,2/20/2017 11:56 AM,  -,  -,N/A%,30.04 in,  -,NNW,16.1 mph,25.3 mph,N/A,	 ,Clear
1487620560,2/20/2017 12:56 PM,  -,  -,N/A%,30.04 in,  -,NW,6.9 mph,  -,N/A,	 ,Clear
1487624160,2/20/2017 1:56 PM,  -,  -,N/A%,30.03 in,  -,Variable,5.8 mph,  -,N/A,	 ,Clear
1487627760,2/20/2017 2:56 PM,  -,  -,N/A%,30.03 in,  -,SSW,6.9 mph,  -,N/A,	 ,Clear
1487631360,2/20/2017 3:56 PM,  -,  -,N/A%,30.04 in,  -,South,6.9 mph,  -,N/A,	 ,Clear
1487634960,2/20/2017 4:56 PM,  -,  -,N/A%,30.05 in,  -,South,9.2 mph,  -,N/A,	 ,Clear
1487638560,2/20/2017 5:56 PM,  -,  -,N/A%,30.08 in,  -,North,  -,  -,N/A,	 ,Clear
1487642160,2/20/2017 6:56 PM,  -,  -,N/A%,30.10 in,  -,South,9.2 mph,  -,N/A,	 ,Clear
1487645760,2/20/2017 7:56 PM,  -,  -,N/A%,30.09 in,  -,South,10.4 mph,  -,N/A,	 ,Clear
1487649360,2/20/2017 8:56 PM,  -,  -,N/A%,30.08 in,  -,SSE,13.8 mph,  -,N/A,	 ,Clear
1487652960,2/20/2017 9:56 PM,  -,  -,N/A%,30.09 in,  -,South,10.4 mph,  -,N/A,	 ,Clear
1487656560,2/20/2017 10:56 PM,  -,  -,N/A%,30.08 in,  -,South,9.2 mph,  -,N/A,	 ,Clear
1487660160,2/20/2017 11:56 PM,  -,  -,N/A%,30.07 in,  -,South,10.4 mph,  -,N/A,	 ,Clear
1487490960,2/19/2017 12:56 AM,  -,  -,N/A%,29.73 in,  -,SSE,13.8 mph,  -,N/A,	 ,Clear
1487494560,2/19/2017 1:56 AM,  -,  -,N/A%,29.72 in,  -,SSE,13.8 mph,  -,N/A,	 ,Clear
1487501760,2/19/2017 3:56 AM,  -,  -,N/A%,29.72 in,  -,SSE,11.5 mph,  -,N/A,	 ,Clear
1487505360,2/19/2017 4:56 AM,  -,  -,N/A%,29.71 in,  -,SSE,11.5 mph,  -,N/A,	 ,Clear
1487508960,2/19/2017 5:56 AM,  -,  -,N/A%,29.73 in,  -,South,9.2 mph,  -,N/A,	 ,Clear
1487512560,2/19/2017 6:56 AM,  -,  -,N/A%,29.73 in,  -,North,  -,  -,N/A,	 ,Clear
1487516160,2/19/2017 7:56 AM,  -,  -,N/A%,29.75 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487519760,2/19/2017 8:56 AM,  -,  -,N/A%,29.74 in,  -,South,15.0 mph,  -,N/A,	 ,Clear
1487523360,2/19/2017 9:56 AM,  -,  -,N/A%,29.74 in,  -,South,18.4 mph,  -,N/A,	 ,Clear
1487526960,2/19/2017 10:56 AM,  -,  -,N/A%,29.72 in,  -,South,18.4 mph,25.3 mph,N/A,	 ,Clear
1487530560,2/19/2017 11:56 AM,  -,  -,N/A%,29.68 in,  -,South,18.4 mph,24.2 mph,N/A,	 ,Clear
1487534160,2/19/2017 12:56 PM,  -,  -,N/A%,29.66 in,  -,SSE,17.3 mph,26.5 mph,N/A,	 ,Clear
1487537760,2/19/2017 1:56 PM,  -,  -,N/A%,29.63 in,  -,SSE,24.2 mph,31.1 mph,N/A,	 ,Clear
1487541360,2/19/2017 2:56 PM,  -,  -,N/A%,29.62 in,  -,South,21.9 mph,34.5 mph,N/A,	 ,Clear
1487544960,2/19/2017 3:56 PM,  -,  -,N/A%,29.61 in,  -,South,20.7 mph,33.4 mph,N/A,	 ,Clear
1487548560,2/19/2017 4:56 PM,  -,  -,N/A%,29.63 in,  -,SSW,20.7 mph,27.6 mph,N/A,	 ,Clear
1487552160,2/19/2017 5:56 PM,  -,  -,N/A%,29.63 in,  -,South,16.1 mph,  -,N/A,	 ,Clear
1487555760,2/19/2017 6:56 PM,  -,  -,N/A%,29.65 in,  -,SSW,12.7 mph,  -,N/A,	 ,Clear
1487559360,2/19/2017 7:56 PM,  -,  -,N/A%,29.66 in,  -,SSW,10.4 mph,  -,N/A,	 ,Clear
1487562960,2/19/2017 8:56 PM,  -,  -,N/A%,29.67 in,  -,SW,8.1 mph,  -,N/A,	 ,Clear
1487566560,2/19/2017 9:56 PM,  -,  -,N/A%,29.69 in,  -,NNW,9.2 mph,  -,N/A,	 ,Clear
1487570160,2/19/2017 10:56 PM,  -,  -,N/A%,29.71 in,  -,North,6.9 mph,  -,N/A,	 ,Clear
1487573760,2/19/2017 11:56 PM,  -,  -,N/A%,29.74 in,  -,North,10.4 mph,  -,N/A,	 ,Clear
1487404560,2/18/2017 12:56 AM,  -,  -,N/A%,29.80 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487408160,2/18/2017 1:56 AM,  -,  -,N/A%,29.81 in,  -,SE,4.6 mph,  -,0.00 in,	 ,Clear
1487411760,2/18/2017 2:56 AM,  -,  -,N/A%,29.78 in,  -,ESE,10.4 mph,  -,N/A,	 ,Clear
1487415360,2/18/2017 3:56 AM,  -,  -,N/A%,29.79 in,  -,ESE,11.5 mph,  -,N/A,	 ,Clear
1487418960,2/18/2017 4:56 AM,  -,  -,N/A%,29.80 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487422560,2/18/2017 5:56 AM,  -,  -,N/A%,29.80 in,  -,ESE,3.5 mph,  -,N/A,	 ,Clear
1487426160,2/18/2017 6:56 AM,  -,  -,N/A%,29.81 in,  -,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1487429760,2/18/2017 7:56 AM,  -,  -,N/A%,29.82 in,  -,East,3.5 mph,  -,N/A,	 ,Clear
1487433360,2/18/2017 8:56 AM,  -,  -,N/A%,29.82 in,  -,North,  -,  -,N/A,	 ,Clear
1487436960,2/18/2017 9:56 AM,  -,  -,N/A%,29.82 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487440560,2/18/2017 10:56 AM,  -,  -,N/A%,29.81 in,  -,South,9.2 mph,  -,N/A,	 ,Clear
1487444160,2/18/2017 11:56 AM,  -,  -,N/A%,29.79 in,  -,SSW,6.9 mph,  -,N/A,	 ,Clear
1487447760,2/18/2017 12:56 PM,  -,  -,N/A%,29.76 in,  -,South,12.7 mph,  -,N/A,	 ,Clear
1487451360,2/18/2017 1:56 PM,  -,  -,N/A%,29.75 in,  -,SSW,13.8 mph,  -,N/A,	 ,Clear
1487454960,2/18/2017 2:56 PM,  -,  -,N/A%,29.73 in,  -,SSE,16.1 mph,24.2 mph,N/A,	 ,Clear
1487462160,2/18/2017 4:56 PM,  -,  -,N/A%,29.73 in,  -,SSE,8.1 mph,  -,N/A,	 ,Clear
1487465760,2/18/2017 5:56 PM,  -,  -,N/A%,29.73 in,  -,SE,10.4 mph,  -,N/A,	 ,Clear
1487469360,2/18/2017 6:56 PM,  -,  -,N/A%,29.71 in,  -,ESE,13.8 mph,  -,N/A,	 ,Clear
1487472960,2/18/2017 7:56 PM,  -,  -,N/A%,29.71 in,  -,SSE,15.0 mph,  -,N/A,	 ,Clear
1487476560,2/18/2017 8:56 PM,  -,  -,N/A%,29.72 in,  -,South,15.0 mph,  -,N/A,	 ,Clear
1487480160,2/18/2017 9:56 PM,  -,  -,N/A%,29.72 in,  -,South,13.8 mph,  -,N/A,	 ,Clear
1487483760,2/18/2017 10:56 PM,  -,  -,N/A%,29.74 in,  -,SSE,12.7 mph,  -,N/A,	 ,Clear
1487487360,2/18/2017 11:56 PM,  -,  -,N/A%,29.73 in,  -,South,13.8 mph,  -,N/A,	 ,Clear
1487318160,2/17/2017 12:56 AM,  -,  -,N/A%,29.67 in,  -,NNE,9.2 mph,  -,0.00 in,	 ,Clear
1487321760,2/17/2017 1:56 AM,  -,  -,N/A%,29.67 in,  -,NNE,11.5 mph,  -,N/A,	 ,Clear
1487325360,2/17/2017 2:56 AM,  -,  -,N/A%,29.68 in,  -,NNE,15.0 mph,  -,N/A,	 ,Clear
1487328960,2/17/2017 3:56 AM,  -,  -,N/A%,29.67 in,  -,NE,13.8 mph,  -,N/A,	 ,Clear
1487332560,2/17/2017 4:56 AM,  -,  -,N/A%,29.69 in,  -,North,9.2 mph,  -,N/A,	 ,Clear
1487336160,2/17/2017 5:56 AM,  -,  -,N/A%,29.69 in,  -,NE,9.2 mph,  -,N/A,	 ,Clear
1487339760,2/17/2017 6:56 AM,  -,  -,N/A%,29.72 in,  -,NNE,8.1 mph,  -,0.00 in,	 ,Clear
1487343360,2/17/2017 7:56 AM,  -,  -,N/A%,29.74 in,  -,North,6.9 mph,  -,N/A,	 ,Clear
1487346960,2/17/2017 8:56 AM,  -,  -,N/A%,29.75 in,  -,NE,5.8 mph,  -,N/A,	 ,Clear
1487350560,2/17/2017 9:56 AM,  -,  -,N/A%,29.77 in,  -,West,8.1 mph,  -,N/A,	 ,Clear
1487354160,2/17/2017 10:56 AM,  -,  -,N/A%,29.77 in,  -,WSW,6.9 mph,  -,N/A,	 ,Clear
1487357760,2/17/2017 11:56 AM,  -,  -,N/A%,29.76 in,  -,SW,8.1 mph,17.3 mph,N/A,	 ,Clear
1487361360,2/17/2017 12:56 PM,  -,  -,N/A%,29.77 in,  -,East,11.5 mph,19.6 mph,N/A,	 ,Clear
1487364960,2/17/2017 1:56 PM,  -,  -,N/A%,29.76 in,  -,ESE,9.2 mph,  -,N/A,	 ,Clear
1487368560,2/17/2017 2:56 PM,  -,  -,N/A%,29.75 in,  -,South,11.5 mph,  -,N/A,	 ,Clear
1487372160,2/17/2017 3:56 PM,  -,  -,N/A%,29.74 in,  -,ESE,11.5 mph,  -,N/A,	 ,Clear
1487375760,2/17/2017 4:56 PM,  -,  -,N/A%,29.75 in,  -,ESE,10.4 mph,  -,N/A,	 ,Clear
1487379360,2/17/2017 5:56 PM,  -,  -,N/A%,29.77 in,  -,ESE,10.4 mph,  -,N/A,	 ,Clear
1487382960,2/17/2017 6:56 PM,  -,  -,N/A%,29.78 in,  -,ESE,11.5 mph,  -,N/A,	 ,Clear
1487386560,2/17/2017 7:56 PM,  -,  -,N/A%,29.79 in,  -,ESE,10.4 mph,  -,N/A,	 ,Clear
1487390160,2/17/2017 8:56 PM,  -,  -,N/A%,29.79 in,  -,ESE,8.1 mph,  -,N/A,	 ,Clear
1487393760,2/17/2017 9:56 PM,  -,  -,N/A%,29.79 in,  -,SSE,8.1 mph,  -,N/A,	 ,Clear
1487397360,2/17/2017 10:56 PM,  -,  -,N/A%,29.79 in,  -,SSE,9.2 mph,  -,N/A,	 ,Clear
1487400960,2/17/2017 11:56 PM,  -,  -,N/A%,29.80 in,  -,SSE,10.4 mph,  -,N/A,	 ,Clear
1487231760,2/16/2017 12:56 AM,  -,  -,N/A%,30.00 in,  -,NNE,4.6 mph,  -,N/A,	 ,Clear
1487235360,2/16/2017 1:56 AM,  -,  -,N/A%,30.00 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487238960,2/16/2017 2:56 AM,  -,  -,N/A%,29.99 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487242560,2/16/2017 3:56 AM,  -,  -,N/A%,29.98 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487246160,2/16/2017 4:56 AM,  -,  -,N/A%,29.97 in,  -,NNE,4.6 mph,  -,N/A,	 ,Clear
1487249760,2/16/2017 5:56 AM,  -,  -,N/A%,29.96 in,  -,NE,3.5 mph,  -,N/A,	 ,Clear
1487253360,2/16/2017 6:56 AM,  -,  -,N/A%,29.96 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487256960,2/16/2017 7:56 AM,  -,  -,N/A%,29.96 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487260560,2/16/2017 8:56 AM,  -,  -,N/A%,29.96 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1487264160,2/16/2017 9:56 AM,  -,  -,N/A%,29.94 in,  -,WSW,6.9 mph,  -,0.00 in,	 ,Clear
1487267760,2/16/2017 10:56 AM,  -,  -,N/A%,29.91 in,  -,SSW,10.4 mph,  -,N/A,	 ,Clear
1487271360,2/16/2017 11:56 AM,  -,  -,N/A%,29.87 in,  -,SSW,8.1 mph,23.0 mph,N/A,	 ,Clear
1487274960,2/16/2017 12:56 PM,  -,  -,N/A%,29.84 in,  -,South,10.4 mph,19.6 mph,N/A,	 ,Clear
1487278560,2/16/2017 1:56 PM,  -,  -,N/A%,29.81 in,  -,SSW,15.0 mph,  -,N/A,	 ,Clear
1487282160,2/16/2017 2:56 PM,  -,  -,N/A%,29.80 in,  -,SSW,11.5 mph,  -,N/A,	 ,Clear
1487285760,2/16/2017 3:56 PM,  -,  -,N/A%,29.78 in,  -,South,13.8 mph,  -,N/A,	 ,Clear
1487289360,2/16/2017 4:56 PM,  -,  -,N/A%,29.77 in,  -,South,8.1 mph,  -,N/A,	 ,Clear
